"city","date","day.of.week","time","time.hour","lat","lng","subject.age","subject.race","subject.sex","violation","outcome","vehicle.make","vehicle.colour","vehicle.year"
"sa","2015-07-14","Tuesday","14:44:00",14.7333333333333,29.5328407,-98.5657045,35,"black","male","FAIL TO CHANGE ADDRESS ON LICENSE|NO BRAKE LIGHTS|8-16 YEARS OF AGE-IMPROPER USE OR FAILURE TO USE SAFETY BELT","citation","ford","other",2001
"sa","2017-08-05","Saturday","14:10:00",14.1666666666667,29.3528029,-98.5290482,31,"hispanic","male","DISREGARD STOP SIGN","citation","other","white",1999
"sa","2013-09-22","Sunday","17:38:00",17.6333333333333,29.429793,-98.5255157,30,"hispanic","male","DRIVING WHILE LICENSE INVALID|NO VALID CERTIFICATE OF INSPECTION|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","ford","other",2000
"sa","2012-10-03","Wednesday","19:34:00",19.5666666666667,29.3528029,-98.5290482,72,"black","female","FAIL TO YIELD RIGHT OF WAY TO CONTROLLEDACCESS HIGHWAY (9-73A)","citation","other","black",2013
"sa","2013-08-28","Wednesday","12:39:00",12.65,29.413354,-98.4322416,40,"hispanic","male","LANE USE RESTRICTIONS - TRUCKS","citation","other","other",1999
"sa","2012-07-30","Monday","14:07:00",14.1166666666667,29.4874951,-98.560553,20,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","other",2009
"sa","2020-05-10","Sunday","07:11:00",7.18333333333333,29.3528029,-98.5290482,22,"white","male","SPEEDING-POSTED LIMIT","citation","other","gray",2016
"sa","2016-01-29","Friday","12:56:00",12.9333333333333,29.6017537,-98.4050082,25,"white","male","SPEEDING-POSTED LIMIT","citation","other","black",2012
"sa","2013-12-24","Tuesday","08:07:00",8.11666666666667,29.4904861,-98.5225278,22,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",1991
"sa","2013-01-08","Tuesday","15:32:00",15.5333333333333,29.4610725,-98.3097869,30,"white","male","UNSAFE SPEED","citation","other","other",2008
"sa","2013-06-19","Wednesday","19:25:00",19.4166666666667,29.5142899,-98.46686,28,"white","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DISREGARD STOP SIGN","citation","ford","gray",1999
"sa","2013-10-11","Friday","22:30:00",22.5,29.5243312,-98.4983481,22,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|IMPROPER LIGHTS-NO LIGHTS","citation","other","other",2003
"sa","2017-10-16","Monday","14:26:00",14.4333333333333,29.3528029,-98.5290482,22,"black","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","black",2017
"sa","2019-08-28","Wednesday","12:13:00",12.2166666666667,29.5650883,-98.5917656,85,"white","male","SPEEDING-POSTED LIMIT","citation","ford","gray",2017
"sa","2020-06-04","Thursday","11:40:00",11.6666666666667,29.6014004,-98.4405184,25,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2002
"sa","2015-05-11","Monday","20:30:00",20.5,29.6648696,-98.1680624,19,"white","male","SPEEDING-POSTED LIMIT","citation","other","black",2015
"sa","2017-10-25","Wednesday","18:34:00",18.5666666666667,29.4984724,-98.499272,24,"hispanic","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","black",1996
"sa","2013-12-13","Friday","13:18:00",13.3,29.362938,-98.4447572,43,"hispanic","male","PASSING AUTHORIZED EMERGENCY VEHICLE","citation","other","other",2013
"sa","2012-11-13","Tuesday","01:34:00",1.56666666666667,29.3673726,-98.4952088,19,"white","male","SAFETY SEAT SYSTEM - 7 YEARS AND UNDER|SPEEDING-POSTED LIMIT","citation","other","white",2013
"sa","2014-03-31","Monday","12:26:00",12.4333333333333,29.5571249,-98.6149714,19,"white","female","SPEEDING-POSTED LIMIT","citation","other","black",2010
"sa","2012-06-02","Saturday","11:03:00",11.05,29.41021,-98.650799,36,"white","female","SPEEDING-POSTED LIMIT","citation","chevrolet","white",2008
"sa","2019-04-08","Monday","11:39:00",11.65,29.5204208,-98.4897358,40,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","black",2018
"sa","2015-05-27","Wednesday","23:14:00",23.2333333333333,29.508333,-98.1662711,46,"white","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","ford","other",2005
"sa","2012-04-13","Friday","22:59:00",22.9833333333333,29.5191673,-98.4903966,24,"hispanic","male","FAIL TO YIELD RIGHT OF WAY TO EMERGENCYVEHICLE (9-75)|FOLLOWING TOO CLOSELY","citation","other","other",2008
"sa","2014-10-16","Thursday","16:13:00",16.2166666666667,29.5164144,-98.4513694,33,"white","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","white",2014
"sa","2014-09-25","Thursday","14:13:00",14.2166666666667,29.5389992,-98.5064828,72,"white","male","SPEEDING IN SCHOOL ZONE","citation","other","white",2014
"sa","2018-05-07","Monday","06:57:00",6.95,29.5871726,-98.3775035,31,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","black",2014
"sa","2013-02-04","Monday","00:44:00",0.733333333333333,29.403345,-98.628127,45,"white","male","POSSESSION OF OPEN CONTAINER|IMPROPER LANE CHANGE -SIGNAL|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","chevrolet","other",2004
"sa","2018-12-11","Tuesday","10:58:00",10.9666666666667,29.5650883,-98.5917656,23,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","silver",2001
"sa","2014-07-20","Sunday","16:53:00",16.8833333333333,29.4178277,-98.6506271,39,"hispanic","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","ford","silver",2007
"sa","2016-06-03","Friday","11:13:00",11.2166666666667,29.413354,-98.4322416,38,"white","female","SPEEDING-POSTED LIMIT","citation","other","other",2014
"sa","2013-01-28","Monday","01:00:00",1,29.522654,-98.3991105,33,"hispanic","male","DISREGARD STOP SIGN|IMPROPER RIGHT OR LEFT TURN - SIGNAL|DRIVING WHILE LICENSE INVALID","citation","ford","other",1997
"sa","2017-06-20","Tuesday","13:48:00",13.8,29.6088917,-98.6024168,52,"other","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","toyota","black",2002
"sa","2013-04-16","Tuesday","11:05:00",11.0833333333333,29.490733,-98.5520651,19,"black","male","DISREGARD RED LIGHT","citation","other","other",2006
"sa","2012-06-10","Sunday","21:31:00",21.5166666666667,29.5201085,-98.4913626,28,"black","male","SPEEDING-POSTED LIMIT","citation","other","other",2009
"sa","2017-05-10","Wednesday","08:08:00",8.13333333333333,29.3481583,-98.503426,62,"hispanic","female","SPEEDING IN SCHOOL ZONE","citation","chevrolet","other",2000
"sa","2012-03-24","Saturday","03:24:00",3.4,29.4969928,-98.5624875,18,"white","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|DISREGARD STOP SIGN","citation","ford","white",2009
"sa","2017-03-09","Thursday","06:12:00",6.2,29.508333,-98.1662711,72,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","silver",2010
"sa","2017-08-18","Friday","05:56:00",5.93333333333333,29.3384524,-98.552372,26,"other","male","SPEEDING-POSTED LIMIT","citation","ford","white",2008
"sa","2013-09-29","Sunday","10:12:00",10.2,29.5169482,-98.5918478,36,"white","male","SPEEDING-POSTED LIMIT","citation","other","gray",2012
"sa","2012-10-29","Monday","09:50:00",9.83333333333333,29.450037,-98.4058801,33,"black","female","SPEEDING-POSTED LIMIT","citation","other","other",2011
"sa","2013-07-31","Wednesday","09:19:00",9.31666666666667,29.4934207,-98.4001767,22,"white","female","SPEEDING-POSTED LIMIT|IMPROPER LANE CHANGE","citation","other","white",2007
"sa","2019-06-06","Thursday","13:16:00",13.2666666666667,29.4361203,-98.6206296,31,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","other",2016
"sa","2019-08-04","Sunday","07:58:00",7.96666666666667,29.5571249,-98.6149714,39,"hispanic","female","SPEEDING-POSTED LIMIT","citation","toyota","black",2008
"sa","2015-10-27","Tuesday","12:03:00",12.05,29.4459937,-98.5339941,53,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","white",2014
"sa","2020-03-10","Tuesday","10:10:00",10.1666666666667,29.4590606,-98.6914779,19,"white","male","SPEEDING-POSTED LIMIT","citation","other","white",2012
"sa","2014-12-23","Tuesday","21:08:00",21.1333333333333,29.449293,-98.573475,47,"hispanic","male","DRIVING WHILE LICENSE INVALID","citation","other","other",2001
"sa","2018-08-23","Thursday","21:49:00",21.8166666666667,29.4595,-98.6253,43,"hispanic","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","black",2005
"sa","2016-11-03","Thursday","11:08:00",11.1333333333333,29.5650883,-98.5917656,36,"hispanic","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","ford","black",2009
"sa","2012-12-01","Saturday","20:30:00",20.5,29.62358,-98.4615753,22,"white","male","SPEEDING-POSTED LIMIT","citation","chevrolet","black",2012
"sa","2017-12-01","Friday","08:55:00",8.91666666666667,29.5650883,-98.5917656,25,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","black",2000
"sa","2012-04-09","Monday","08:42:00",8.7,29.400852,-98.4827116,57,"hispanic","male","SPEEDING IN SCHOOL ZONE","citation","ford","black",1999
"sa","2013-06-18","Tuesday","12:36:00",12.6,29.5247121,-98.69004,37,"black","male","DRIVING WHILE LICENSE INVALID|SPEEDING-POSTED LIMIT","citation","other","silver",2006
"sa","2017-09-21","Thursday","13:56:00",13.9333333333333,29.5247121,-98.69004,55,"white","female","SPEEDING-POSTED LIMIT","citation","honda","white",2014
"sa","2016-08-02","Tuesday","12:13:00",12.2166666666667,29.3274235,-98.4207342,55,"white","male","SPEEDING-POSTED LIMIT","citation","other","silver",2012
"sa","2014-08-30","Saturday","12:07:00",12.1166666666667,29.4612437,-98.63334,48,"white","female","SPEEDING-POSTED LIMIT","citation","honda","other",2012
"sa","2017-10-18","Wednesday","07:16:00",7.26666666666667,29.3506494,-98.5091249,62,"other","male","SPEEDING-POSTED LIMIT","citation","other","other",2000
"sa","2014-04-02","Wednesday","14:00:00",14,29.3923617,-98.575369,37,"white","female","SPEEDING-POSTED LIMIT","citation","toyota","other",2005
"sa","2020-03-14","Saturday","11:02:00",11.0333333333333,29.450037,-98.4058801,23,"white","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2014
"sa","2017-03-19","Sunday","23:19:00",23.3166666666667,29.3571128,-98.5461904,18,"hispanic","male","DISREGARD RED LIGHT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","honda","other",1993
"sa","2014-03-06","Thursday","11:48:00",11.8,29.3954987,-98.5159411,37,"black","female","SPEEDING-POSTED LIMIT","citation","chevrolet","black",2004
"sa","2017-07-25","Tuesday","13:50:00",13.8333333333333,29.5156904,-98.4307947,35,"black","male","SPEEDING-POSTED LIMIT","citation","other","other",2003
"sa","2014-01-27","Monday","00:26:00",0.433333333333333,29.4131654,-98.4319418,53,"white","male","FAIL TO STOP AT RED LIGHT BEFORE RIGHT TURN","citation","other","white",2006
"sa","2012-12-18","Tuesday","12:18:00",12.3,29.434151,-98.5481401,44,"other","male","SPEEDING-POSTED LIMIT|UNSAFE SPEED|OPERATING WITHOUT MOTORCYCLE OPERATOR'SLICENSE","citation","other","black",2008
"sa","2015-08-25","Tuesday","12:50:00",12.8333333333333,29.6712566,-98.158275,23,"hispanic","male","SPEEDING - CONSTRUCTION ZONE","citation","other","other",2015
"sa","2015-08-31","Monday","13:27:00",13.45,29.5446348,-98.5076637,49,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","white",2000
"sa","2012-05-22","Tuesday","04:20:00",4.33333333333333,29.5116856,-98.5704211,31,"white","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","ford","other",1999
"sa","2017-09-12","Tuesday","16:03:00",16.05,29.366319,-98.441701,24,"black","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","other",2003
"sa","2013-07-03","Wednesday","09:11:00",9.18333333333333,29.417313,-98.5091432,36,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","other",2008
"sa","2012-11-15","Thursday","05:03:00",5.05,29.6012979,-98.4692856,48,"white","female","SPEEDING-POSTED LIMIT","citation","other","other",2006
"sa","2013-09-22","Sunday","19:21:00",19.35,29.5650883,-98.5917656,26,"other","male","SPEEDING-POSTED LIMIT","citation","ford","other",2009
"sa","2019-05-22","Wednesday","08:17:00",8.28333333333333,29.5735504940001,-98.46981352,45,"hispanic","female","SPEEDING IN SCHOOL ZONE","citation","other","white",2018
"sa","2016-06-18","Saturday","20:21:00",20.35,29.5650883,-98.5917656,55,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","white",2015
"sa","2012-11-16","Friday","19:15:00",19.25,29.427077,-98.5270615,57,"other","male","IMPROPER RIGHT OR LEFT TURN - SIGNAL","citation","other","silver",1998
"sa","2019-02-01","Friday","09:46:00",9.76666666666667,29.5434215,-98.5823802,22,"white","male","DISREGARD OTHER TRAFFIC SIGNS & SIGNALS","citation","other","gray",2015
"sa","2019-12-11","Wednesday","13:39:00",13.65,29.6196835,-98.5116444,64,"black","female","SPEEDING-POSTED LIMIT","citation","other","silver",2012
"sa","2019-05-20","Monday","16:31:00",16.5166666666667,29.466126334,-98.542383052,37,"hispanic","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","ford","other",2018
"sa","2012-12-13","Thursday","14:11:00",14.1833333333333,29.4241219,-98.4936282,19,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|SPEEDING-POSTED LIMIT","citation","chevrolet","other",2012
"sa","2016-01-13","Wednesday","14:03:00",14.05,29.430985,-98.526581,32,"black","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","black",2005
"sa","2013-06-18","Tuesday","10:25:00",10.4166666666667,29.533965,-98.663394,26,"hispanic","male","SPEEDING-POSTED LIMIT|FOLLOWING TOO CLOSELY","citation","toyota","other",2013
"sa","2014-09-29","Monday","15:44:00",15.7333333333333,29.4169091,-98.4800119,31,"hispanic","female","SPEEDING-POSTED LIMIT","citation","toyota","black",2013
"sa","2017-08-04","Friday","13:33:00",13.55,29.6648696,-98.1680624,19,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","black",2004
"sa","2016-10-09","Sunday","01:01:00",1.01666666666667,29.4291143,-98.5373183,18,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","other",1998
"sa","2012-12-21","Friday","08:18:00",8.3,29.3503526,-98.5335994,36,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","silver",2012
"sa","2012-08-15","Wednesday","17:52:00",17.8666666666667,29.4241219,-98.4936282,33,"white","male","SPEEDING-POSTED LIMIT","citation","chevrolet","other",2006
"sa","2013-10-05","Saturday","17:29:00",17.4833333333333,29.6712566,-98.158275,30,"white","male","SAFETY SEAT SYSTEM - 7 YEARS AND UNDER|SAFETY SEAT SYSTEM - 7 YEARS AND UNDER|8-16 YEARS OF AGE-IMPROPER USE OR FAILURE TO USE SAFETY BELT","citation","ford","white",1994
"sa","2019-04-09","Tuesday","08:32:00",8.53333333333333,29.4903734,-98.4835843,36,"hispanic","female","SPEEDING IN SCHOOL ZONE","citation","ford","black",2004
"sa","2018-05-24","Thursday","13:12:00",13.2,29.450037,-98.4058801,18,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","black",2019
"sa","2013-06-23","Sunday","18:30:00",18.5,29.450037,-98.4058801,30,"hispanic","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|PASSING AUTHORIZED EMERGENCY VEHICLE","citation","other","black",2009
"sa","2019-12-01","Sunday","19:46:00",19.7666666666667,29.4458901720001,-98.670200209,38,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","other",2011
"sa","2014-05-16","Friday","02:06:00",2.1,29.417841,-98.669947,37,"white","female","DISREGARD RED LIGHT","citation","ford","black",2003
"sa","2012-05-27","Sunday","12:45:00",12.75,29.362938,-98.4447572,30,"hispanic","male","SPEEDING-POSTED LIMIT|NO VALID CERTIFICATE OF INSPECTION","citation","chevrolet","black",2004
"sa","2019-12-11","Wednesday","11:01:00",11.0166666666667,29.4063982,-98.6179241,43,"hispanic","male","SPEEDING-POSTED LIMIT","citation","ford","white",2012
"sa","2012-07-28","Saturday","10:12:00",10.2,29.3207222,-98.5038467,22,"hispanic","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","gray",2003
"sa","2018-10-06","Saturday","22:06:00",22.1,29.4229634,-98.4876611,24,"white","male","POSSESSION OF OPEN CONTAINER","citation","other","other",2008
"sa","2017-10-01","Sunday","07:26:00",7.43333333333333,29.6648696,-98.1680624,41,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","toyota","gray",2017
"sa","2013-02-12","Tuesday","11:25:00",11.4166666666667,29.4368345,-98.6617213,79,"white","male","SPEEDING-POSTED LIMIT","citation","other","white",2007
"sa","2018-09-22","Saturday","14:08:00",14.1333333333333,29.5650883,-98.5917656,27,"white","male","SPEEDING-POSTED LIMIT","citation","other","silver",2013
"sa","2018-03-15","Thursday","17:17:00",17.2833333333333,29.4522211,-98.4166905,37,"white","male","SPEEDING-POSTED LIMIT","citation","ford","white",2008
"sa","2015-09-04","Friday","23:53:00",23.8833333333333,29.4378536,-98.381957,24,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","white",2014
"sa","2013-05-07","Tuesday","20:33:00",20.55,29.5201085,-98.4913626,34,"white","male","SPEEDING-POSTED LIMIT","citation","other","silver",2009
"sa","2014-04-01","Tuesday","11:53:00",11.8833333333333,29.4446629,-98.4757153,21,"white","male","IMPROPER LIGHTS-NO LIGHTS|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","ford","gray",2008
"sa","2018-06-28","Thursday","01:54:00",1.9,29.4255412,-98.4882356,24,"white","female","SAFETY SEAT SYSTEM - 7 YEARS AND UNDER|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2010
"sa","2013-10-07","Monday","21:34:00",21.5666666666667,29.3528029,-98.5290482,28,"hispanic","male","SPEEDING-POSTED LIMIT|FAIL TO CHANGE ADDRESS ON LICENSE","citation","other","gray",2010
"sa","2015-02-17","Tuesday","09:21:00",9.35,29.3823745,-98.5122472,48,"black","male","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","other",2009
"sa","2013-10-07","Monday","16:11:00",16.1833333333333,29.4800227,-98.5839561,39,"black","male","DISREGARD RED LIGHT","citation","other","white",2013
"sa","2016-12-08","Thursday","00:30:00",0.5,29.4889752,-98.5673348,26,"white","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2014
"sa","2018-08-21","Tuesday","15:45:00",15.75,29.4078955,-98.6486681,38,"white","male","SPEEDING - CONSTRUCTION ZONE|IMPROPER LANE CHANGE","citation","ford","black",2018
"sa","2013-02-27","Wednesday","11:27:00",11.45,29.5919092,-98.5865877,53,"white","male","SPEEDING-POSTED LIMIT|IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","ford","other",2003
"sa","2018-02-18","Sunday","10:12:00",10.2,29.5934122,-98.2903213,41,"hispanic","male","SPEEDING-POSTED LIMIT","citation","honda","white",2004
"sa","2012-06-06","Wednesday","12:11:00",12.1833333333333,29.62358,-98.4615753,18,"white","female","SPEEDING-POSTED LIMIT","citation","toyota","other",2009
"sa","2013-05-12","Sunday","18:21:00",18.35,29.4777137,-98.6073662,29,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",1999
"sa","2012-05-20","Sunday","16:07:00",16.1166666666667,29.4607,-98.4103,23,"white","male","SPEEDING-POSTED LIMIT","citation","other","black",2010
"sa","2013-09-30","Monday","23:56:00",23.9333333333333,29.429314,-98.6485794,29,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","silver",2010
"sa","2012-05-09","Wednesday","10:12:00",10.2,29.62358,-98.4615753,41,"black","male","DRIVING ON LEFT - IMPROVED SHOULDER|OVERLOADING LOOSE MATERIALS|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","other",1989
"sa","2017-07-26","Wednesday","06:58:00",6.96666666666667,29.3461796,-98.5438627,53,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","black",2002
"sa","2014-03-29","Saturday","21:06:00",21.1,29.4659611,-98.6194238,19,"hispanic","female","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","white",1995
"sa","2013-05-19","Sunday","09:46:00",9.76666666666667,29.5650883,-98.5917656,33,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|SPEEDING-POSTED LIMIT","citation","chevrolet","white",2006
"sa","2013-03-26","Tuesday","21:53:00",21.8833333333333,29.403572,-98.627507,23,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","white",2010
"sa","2013-11-06","Wednesday","21:41:00",21.6833333333333,29.362938,-98.4447572,22,"white","female","SPEEDING-POSTED LIMIT","citation","other","black",2009
"sa","2017-04-09","Sunday","16:10:00",16.1666666666667,29.6088917,-98.6024168,38,"white","male","SPEEDING-POSTED LIMIT","citation","other","black",2014
"sa","2017-05-05","Friday","17:51:00",17.85,29.5585434,-98.5904359,19,"white","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","toyota","black",2010
"sa","2013-07-19","Friday","17:55:00",17.9166666666667,29.4740871,-98.5445686,29,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|SPEEDING-POSTED LIMIT","citation","other","black",1997
"sa","2015-10-17","Saturday","01:05:00",1.08333333333333,29.5650883,-98.5917656,31,"other","male","SPEEDING-POSTED LIMIT","citation","other","other",2008
"sa","2015-02-11","Wednesday","11:49:00",11.8166666666667,29.4936367,-98.5544751,23,"hispanic","female","SPEEDING-POSTED LIMIT","citation","honda","gray",2012
"sa","2013-09-14","Saturday","16:28:00",16.4666666666667,29.5643097,-98.5915282,24,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","black",2007
"sa","2016-01-05","Tuesday","11:19:00",11.3166666666667,29.3690038,-98.5174506,22,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","silver",2013
"sa","2012-02-17","Friday","02:27:00",2.45,29.3531977,-98.6176653,18,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","black",2004
"sa","2015-07-05","Sunday","11:30:00",11.5,29.5074634,-98.5068156,35,"white","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","black",2016
"sa","2015-05-25","Monday","20:14:00",20.2333333333333,29.4169091,-98.4800119,31,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","black",2012
"sa","2016-01-20","Wednesday","17:18:00",17.3,29.6088917,-98.6024168,21,"hispanic","male","SPEEDING-POSTED LIMIT|FOLLOWING TOO CLOSELY","citation","other","silver",1999
"sa","2013-03-19","Tuesday","18:18:00",18.3,29.3384524,-98.552372,54,"other","female","SPEEDING-POSTED LIMIT","citation","chevrolet","other",2003
"sa","2018-02-07","Wednesday","14:29:00",14.4833333333333,29.4950581,-98.4001482,67,"hispanic","male","DISREGARD RED LIGHT","citation","ford","other",2008
"sa","2019-08-05","Monday","12:25:00",12.4166666666667,29.488624,-98.4007513,52,"white","male","DISREGARD RED LIGHT","citation","other","gray",2008
"sa","2012-11-24","Saturday","16:27:00",16.45,29.4497692,-98.4227397,19,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2013
"sa","2015-05-22","Friday","17:36:00",17.6,29.528474,-98.561213,33,"other","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","honda","other",1995
"sa","2018-11-06","Tuesday","18:05:00",18.0833333333333,29.6435809220001,-98.4776962239999,57,"black","female","DISREGARD STOP SIGN","citation","other","other",2006
"sa","2012-04-02","Monday","11:36:00",11.6,29.413354,-98.4322416,24,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","other",2001
"sa","2016-10-24","Monday","07:26:00",7.43333333333333,29.402241,-98.6230975,27,"white","female","SPEEDING-POSTED LIMIT","citation","ford","black",2014
"sa","2017-08-10","Thursday","09:53:00",9.88333333333333,29.4362213,-98.4602196,47,"hispanic","male","SPEEDING-POSTED LIMIT|FAILURE TO DISPLAY DRIVER'S LICENSE","citation","ford","other",1999
"sa","2018-07-11","Wednesday","14:18:00",14.3,29.4565364,-98.6260319,36,"hispanic","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","gray",2017
"sa","2017-08-18","Friday","22:50:00",22.8333333333333,29.4247513,-98.4235783,21,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","white",2015
"sa","2017-01-30","Monday","14:30:00",14.5,29.402241,-98.6230975,27,"hispanic","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|SPEEDING-POSTED LIMIT","citation","other","black",2013
"sa","2013-05-01","Wednesday","13:37:00",13.6166666666667,29.4700249,-98.4066435,48,"black","female","FAIL TO YIELD RIGHT OF WAY TO CONTROLLEDACCESS HIGHWAY (9-73A)","citation","other","other",1993
"sa","2016-05-07","Saturday","22:00:00",22,29.4242256,-98.4425855,25,"black","male","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","black",2013
"sa","2012-10-07","Sunday","17:26:00",17.4333333333333,29.3441636,-98.546841,43,"hispanic","male","PASSING AUTHORIZED EMERGENCY VEHICLE","citation","ford","black",2003
"sa","2014-11-04","Tuesday","13:35:00",13.5833333333333,29.330191,-98.541221,28,"hispanic","male","NO VALID CERTIFICATE OF INSPECTION|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","other",2001
"sa","2018-02-06","Tuesday","09:54:00",9.9,29.356618,-98.5162835,37,"white","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","toyota","gray",2017
"sa","2016-04-05","Tuesday","20:02:00",20.0333333333333,29.4040082,-98.6253236,23,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2015
"sa","2014-07-09","Wednesday","22:16:00",22.2666666666667,29.435204,-98.5249345,27,"hispanic","male","IMPROPER RIGHT TURN AT INTERSECTION|FAILURE TO DISPLAY DRIVER'S LICENSE|NO VALID CERTIFICATE OF INSPECTION","citation","other","white",2006
"sa","2019-05-16","Thursday","19:20:00",19.3333333333333,29.634908368,-98.613776402,31,"black","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","white",2017
